symbol,threshold,status,cluster,timeframe,n_trades,total_return,max_dd,dd_pct,sharpe,calmar,profit_factor,win_rate,expectancy_pct,avg_bars_held,n_folds
TSLA,0.62,ok,equity,H4,91,75684.25,23189.8,23.19,3.63,3.26,1.54,24.2,0.7786,3.8,8
TSLA,0.63,ok,equity,H4,89,62193.65,21497.36,21.5,3.09,2.89,1.45,23.6,0.7135,3.9,8
TSLA,0.64,ok,equity,H4,88,42584.04,39102.2,39.1,2.28,1.09,1.31,22.7,0.5339,3.9,8
TSLA,0.65,ok,equity,H4,87,47535.29,38738.22,38.74,2.59,1.23,1.36,23.0,0.5621,3.9,8
TSLA,0.66,ok,equity,H4,85,50125.62,36241.43,36.24,2.75,1.38,1.38,23.5,0.6207,3.9,8
TSLA,0.67,ok,equity,H4,85,50647.44,36241.43,36.24,2.78,1.4,1.39,23.5,0.6213,3.9,8
TSLA,0.68,ok,equity,H4,85,44741.72,27796.21,27.8,2.51,1.61,1.34,23.5,0.6143,3.9,8
TSLA,0.69,ok,equity,H4,84,49263.22,26336.3,26.34,2.77,1.87,1.39,23.8,0.6478,4.0,8
TSLA,0.7,ok,equity,H4,85,17095.67,36310.07,36.31,1.03,0.47,1.13,22.4,0.331,4.0,8
TSLA,0.71,ok,equity,H4,85,18983.76,35520.34,35.52,1.15,0.53,1.14,22.4,0.3318,4.0,8
TSLA,0.72,ok,equity,H4,84,16339.12,34497.6,34.5,1.01,0.47,1.12,21.4,0.2859,3.9,8
TSLA,0.73,ok,equity,H4,84,21930.51,33885.73,33.89,1.31,0.65,1.17,21.4,0.3673,3.9,8
TSLA,0.74,ok,equity,H4,82,43808.55,29488.04,29.49,2.53,1.49,1.35,22.0,0.6054,3.8,8
TSLA,0.75,ok,equity,H4,79,44177.99,28545.89,28.55,2.63,1.55,1.37,22.8,0.6421,3.9,8
UNIUSD,0.5,ok,crypto,H4,121,-24943.36,38525.1,38.53,-1.27,-0.65,0.83,48.8,-0.1984,8.8,18
UNIUSD,0.51,ok,crypto,H4,122,-24842.33,38208.52,38.21,-1.28,-0.65,0.83,48.4,-0.2058,8.6,18
UNIUSD,0.52,ok,crypto,H4,122,-25450.04,38703.34,38.7,-1.31,-0.66,0.82,48.4,-0.2119,8.6,18
UNIUSD,0.53,ok,crypto,H4,120,-15775.22,30507.07,30.51,-0.8,-0.52,0.89,49.2,-0.0252,8.8,18
UNIUSD,0.54,ok,crypto,H4,118,-12639.55,27232.0,27.23,-0.64,-0.46,0.91,50.0,0.0722,8.8,18
UNIUSD,0.55,ok,crypto,H4,115,-8343.61,26344.97,26.34,-0.43,-0.32,0.94,51.3,0.2071,8.9,18
UNIUSD,0.56,ok,crypto,H4,115,-8843.46,27955.3,27.96,-0.46,-0.32,0.93,51.3,0.2079,8.9,18
UNIUSD,0.57,ok,crypto,H4,111,-8600.07,25017.21,25.02,-0.44,-0.34,0.93,51.4,0.2198,9.4,18
UNIUSD,0.58,ok,crypto,H4,111,-3192.64,25477.53,25.48,-0.16,-0.13,0.97,52.3,0.34,9.4,18
UNIUSD,0.59,ok,crypto,H4,112,-7019.73,24464.89,24.46,-0.37,-0.29,0.94,50.9,0.1968,8.8,18
UNIUSD,0.6,ok,crypto,H4,115,-5445.65,27048.32,27.05,-0.29,-0.2,0.96,53.0,0.235,8.4,18
UNIUSD,0.61,ok,crypto,H4,113,2399.49,25027.59,25.03,0.13,0.1,1.02,53.1,0.3208,8.5,18
UNIUSD,0.62,ok,crypto,H4,114,4810.19,24719.73,24.72,0.26,0.19,1.04,53.5,0.4532,8.3,18
UNIUSD,0.63,ok,crypto,H4,110,16109.35,25238.42,25.24,0.94,0.64,1.15,55.5,0.6268,8.5,18
UNIUSD,0.64,ok,crypto,H4,107,13767.06,24091.12,24.09,0.81,0.57,1.13,55.1,0.6253,8.7,18
UNIUSD,0.65,ok,crypto,H4,103,17883.01,22563.46,22.56,1.1,0.79,1.18,54.4,0.7138,9.0,18
UNIUSD,0.66,ok,crypto,H4,100,19640.72,19899.23,19.9,1.28,0.99,1.22,56.0,0.8528,9.1,18
UNIUSD,0.67,ok,crypto,H4,99,19643.68,19899.23,19.9,1.28,0.99,1.22,56.6,0.864,9.2,18
UNIUSD,0.68,ok,crypto,H4,96,22554.52,19734.11,19.73,1.56,1.14,1.27,57.3,0.9055,9.0,18
UNIUSD,0.69,ok,crypto,H4,96,23555.81,19734.11,19.73,1.59,1.19,1.28,57.3,1.0074,9.1,18
UNIUSD,0.7,ok,crypto,H4,96,15446.6,19734.11,19.73,1.05,0.78,1.18,55.2,0.8287,8.9,18
UNIUSD,0.71,ok,crypto,H4,96,16261.11,19734.11,19.73,1.12,0.82,1.19,56.2,0.897,8.6,18
UNIUSD,0.72,ok,crypto,H4,95,15818.45,19734.11,19.73,1.09,0.8,1.18,56.8,0.9001,8.5,18
UNIUSD,0.73,ok,crypto,H4,94,19477.35,18645.07,18.65,1.36,1.04,1.23,56.4,0.9368,8.4,18
UNIUSD,0.74,ok,crypto,H4,92,28959.05,18645.07,18.65,2.03,1.55,1.36,57.6,1.0785,8.5,18
UNIUSD,0.75,ok,crypto,H4,90,30221.21,17961.5,17.96,2.15,1.68,1.39,57.8,1.0476,8.9,18
US30.cash,0.5,ok,index,H4,309,102112.05,129412.51,129.41,0.81,0.79,1.15,16.8,0.0532,6.6,35
US30.cash,0.51,ok,index,H4,306,104625.65,127806.8,127.81,0.85,0.82,1.16,17.0,0.0601,6.7,35
US30.cash,0.52,ok,index,H4,304,141314.67,103498.83,103.5,1.15,1.37,1.22,17.4,0.074,6.6,35
US30.cash,0.53,ok,index,H4,302,143816.69,84470.79,84.47,1.18,1.7,1.22,17.2,0.0737,6.5,35
US30.cash,0.54,ok,index,H4,298,173836.22,64557.17,64.56,1.41,2.69,1.27,17.8,0.0812,6.6,35
US30.cash,0.55,ok,index,H4,293,168115.71,54116.67,54.12,1.41,3.11,1.27,18.4,0.0789,6.7,35
US30.cash,0.56,ok,index,H4,288,138746.71,48279.2,48.28,1.2,2.87,1.22,18.1,0.0696,6.7,35
US30.cash,0.57,ok,index,H4,282,145652.13,55352.85,55.35,1.28,2.63,1.24,18.4,0.0767,6.7,35
US30.cash,0.58,ok,index,H4,278,113803.34,75122.2,75.12,1.03,1.51,1.19,18.0,0.07,6.8,35
US30.cash,0.59,ok,index,H4,276,97003.14,81735.46,81.74,0.88,1.19,1.16,17.0,0.0591,6.7,35
US30.cash,0.6,ok,index,H4,271,142528.47,57476.03,57.48,1.28,2.48,1.25,17.7,0.0846,6.8,35
US30.cash,0.61,ok,index,H4,263,181600.57,60347.57,60.35,1.62,3.01,1.33,18.3,0.1014,7.0,35
US30.cash,0.62,ok,index,H4,256,161324.34,69273.58,69.27,1.49,2.33,1.3,18.0,0.0903,6.8,35
US30.cash,0.63,ok,index,H4,244,117808.74,68534.31,68.53,1.19,1.72,1.22,18.0,0.0766,6.7,35
US30.cash,0.64,ok,index,H4,238,180335.28,66017.42,66.02,1.75,2.73,1.35,18.5,0.102,6.8,35
US30.cash,0.65,ok,index,H4,232,116983.24,106699.15,106.7,1.25,1.1,1.24,17.2,0.0721,6.6,35
US30.cash,0.66,ok,index,H4,231,91247.62,98432.22,98.43,1.01,0.93,1.18,16.9,0.0527,6.5,35
US30.cash,0.67,ok,index,H4,221,75813.24,102729.36,102.73,0.87,0.74,1.16,17.2,0.0474,6.6,35
US30.cash,0.68,ok,index,H4,215,39884.83,118211.73,118.21,0.49,0.34,1.08,15.8,0.0333,6.3,35
US30.cash,0.69,ok,index,H4,206,32460.98,105582.12,105.58,0.42,0.31,1.07,16.0,0.0415,6.3,35
US30.cash,0.7,ok,index,H4,191,17439.18,118229.52,118.23,0.25,0.15,1.04,16.2,0.0358,6.3,35
US30.cash,0.71,ok,index,H4,172,49632.82,64159.46,64.16,0.76,0.77,1.13,16.9,0.0538,6.6,35
US30.cash,0.72,ok,index,H4,167,19433.86,78382.55,78.38,0.33,0.25,1.05,16.2,0.0311,6.3,35
US30.cash,0.73,ok,index,H4,154,44187.92,74243.21,74.24,0.77,0.6,1.13,17.5,0.0562,6.5,35
US30.cash,0.74,ok,index,H4,140,19512.82,75135.52,75.14,0.38,0.26,1.06,16.4,0.0219,6.4,35
US30.cash,0.75,ok,index,H4,124,30478.56,73237.11,73.24,0.63,0.42,1.11,16.9,0.0346,6.6,35
USOIL.cash,0.5,ok,commodity,H4,301,29233.2,20472.69,20.47,0.91,1.43,1.2,23.3,0.0641,6.4,35
USOIL.cash,0.51,ok,commodity,H4,289,39181.81,15061.22,15.06,1.36,2.6,1.3,25.3,0.1075,6.2,35
USOIL.cash,0.52,ok,commodity,H4,264,33516.96,13611.84,13.61,1.26,2.46,1.26,24.2,0.1297,6.0,35
USOIL.cash,0.53,ok,commodity,H4,230,-14227.36,22998.43,23.0,-0.62,-0.62,0.89,21.3,-0.0603,6.0,35
USOIL.cash,0.54,ok,commodity,H4,191,-755.22,16126.22,16.13,-0.04,-0.05,0.99,22.5,0.0196,6.0,35
USOIL.cash,0.55,ok,commodity,H4,152,4683.96,22042.41,22.04,0.32,0.21,1.06,23.0,0.0001,5.7,35
USOIL.cash,0.56,ok,commodity,H4,112,3226.43,11229.45,11.23,0.32,0.29,1.06,21.4,-0.0183,5.4,35
USOIL.cash,0.57,ok,commodity,H4,68,-3511.68,10734.53,10.73,-0.57,-0.33,0.91,20.6,-0.1085,4.8,35
USOIL.cash,0.58,ok,commodity,H4,49,-10246.52,21121.69,21.12,-2.55,-0.49,0.69,20.4,-0.3168,4.7,35
USOIL.cash,0.59,ok,commodity,H4,20,-5786.56,9681.79,9.68,-5.48,-0.6,0.49,25.0,-0.267,4.5,35
USOIL.cash,0.6,ok,commodity,H4,8,607.18,2195.63,2.2,1.68,0.28,1.24,37.5,0.1124,4.6,35
USOIL.cash,0.61,ok,commodity,H4,2,1191.57,126.1,0.13,17.27,9.45,10.45,50.0,0.4278,5.0,35
V,0.5,ok,equity,H4,89,22246.53,35952.57,35.95,0.99,0.62,1.14,24.7,0.0979,4.3,8
V,0.51,ok,equity,H4,86,22997.41,37715.15,37.72,1.06,0.61,1.15,25.6,0.1414,4.3,8
V,0.52,ok,equity,H4,84,20284.71,39265.86,39.27,0.99,0.52,1.14,26.2,0.1458,4.3,8
V,0.53,ok,equity,H4,78,23586.93,38813.27,38.81,1.19,0.61,1.17,28.2,0.1635,4.4,8
V,0.54,ok,equity,H4,78,16387.38,43623.23,43.62,0.86,0.38,1.11,26.9,0.1271,4.1,8
V,0.55,ok,equity,H4,73,32631.43,41206.17,41.21,1.73,0.79,1.26,30.1,0.2096,4.4,8
V,0.56,ok,equity,H4,71,29152.23,41371.55,41.37,1.53,0.7,1.23,28.2,0.169,4.5,8
V,0.57,ok,equity,H4,64,16726.16,44568.91,44.57,0.92,0.38,1.14,25.0,0.113,4.4,8
V,0.58,ok,equity,H4,54,1947.7,32306.78,32.31,0.13,0.06,1.02,24.1,0.0711,4.3,8
V,0.59,ok,equity,H4,45,-26396.09,58580.54,58.58,-2.84,-0.45,0.7,24.4,-0.1098,4.1,8
V,0.6,ok,equity,H4,39,3369.25,33235.03,33.24,0.4,0.1,1.06,30.8,0.1739,4.7,8
V,0.61,ok,equity,H4,30,15395.55,20983.62,20.98,2.24,0.73,1.36,26.7,0.3287,4.3,8
V,0.62,ok,equity,H4,20,-16107.41,17809.99,17.81,-7.5,-0.9,0.46,20.0,-0.1651,3.9,8
V,0.63,ok,equity,H4,15,-12103.85,13526.13,13.53,-7.22,-0.89,0.46,20.0,-0.1441,4.1,8
V,0.64,ok,equity,H4,8,-12566.53,12566.53,12.57,-38.08,-1.0,0.0,0.0,-0.3823,1.6,8
