symbol,status,cluster,session,timeframe,sl,tp,rrr,be,trail_act,trail_dist,horizon,risk_pct,cost_bps,spread_bps,total_return,max_dd,dd_pct,sharpe,calmar,profit_factor,expectancy_pct,win_rate,n_trades,avg_bars_held,n_folds,avg_win_pct,avg_loss_pct,pct_sl,pct_tp,pct_be,pct_trail,pct_horizon,ftmo_ok,leak_free,warmup_trades,optimized_trades
GBP_USD,ok,forex,forex,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.0,0.5,-50725.39,59156.14,59.16,-1.85,-0.86,0.79,-0.0377,27.3,362,4.5,34,0.4453,0.2195,48.6,0.3,23.2,25.7,2.2,false,true,19,343
NZDUSD,ok,index,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.4,1.4,-36871.48,42263.21,42.26,-1.23,-0.87,0.8,-0.0354,18.2,285,7.0,34,1.0202,0.271,47.4,2.1,33.7,11.2,5.6,false,true,24,261
NATGAS.cash,ok,commodity,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,116.6,110.6,-57493.07,65575.18,65.58,-4.85,-0.88,0.5,-1.1025,23.9,176,6.6,21,4.9042,2.9852,36.4,2.8,32.4,15.9,12.5,false,true,24,152
USD_SEK,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,8.7,5.2,-46706.18,53280.85,53.28,-1.89,-0.88,0.74,-0.0297,30.4,273,7.6,34,0.8743,0.4245,44.3,2.2,20.1,20.9,12.5,false,true,24,249
XMRUSD,ok,crypto,unknown,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,120.2,97.7,-38488.04,43915.21,43.92,-1.27,-0.88,0.76,-0.6142,30.7,241,15.2,49,6.7933,3.8966,37.3,5.8,27.4,15.4,14.1,false,true,24,217
AUD_NZD,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.6,1.1,-45407.95,51119.61,51.12,-2.96,-0.89,0.67,-0.032,29.4,323,5.4,34,0.2689,0.1574,28.8,2.2,39.0,24.5,5.6,false,true,28,295
GBP_CAD,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.5,1.0,-99303.14,111998.28,112.0,-3.17,-0.89,0.64,-0.0414,16.3,356,4.7,34,0.533,0.1532,50.0,1.7,32.9,13.5,2.0,false,true,27,329
DXY.cash,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,6.2,2.7,-51918.99,57410.39,57.41,-4.03,-0.9,0.57,-0.0667,19.6,163,5.9,17,0.6073,0.2313,49.7,6.1,28.8,12.3,3.1,false,true,31,132
USDZAR,ok,index,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,8.5,5.5,-21664.56,23943.23,23.94,-1.08,-0.9,0.84,-0.044,21.4,299,6.6,34,1.0566,0.3438,30.8,2.3,47.2,14.0,5.7,false,true,30,269
EUR_CHF,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.5,1.0,-58108.8,64034.65,64.03,-2.56,-0.91,0.7,-0.0376,29.4,327,5.5,34,0.3167,0.1848,39.8,2.8,27.5,24.5,5.5,false,true,27,300
EUR_GBP,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.3,0.8,-69975.31,75688.64,75.69,-2.0,-0.92,0.76,-0.0221,16.8,368,4.6,34,0.4607,0.12,46.2,1.4,36.4,14.7,1.4,false,true,28,340
USDCNH,ok,index,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.0,1.0,-21817.53,23590.93,23.59,-3.37,-0.92,0.59,-0.0269,31.9,91,9.9,13,0.1724,0.1202,36.3,5.5,27.5,26.4,4.4,false,true,30,61
FETUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,25.4,2.9,-26308.53,28355.67,28.36,-3.3,-0.93,0.61,-0.5039,31.2,125,7.4,16,6.0418,3.4724,40.8,0.0,19.2,16.0,24.0,false,true,24,101
GBP_AUD,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.6,1.1,-76804.06,82159.83,82.16,-3.16,-0.93,0.65,-0.0476,20.5,336,5.4,34,0.6059,0.2165,48.8,1.2,29.5,11.6,8.9,false,true,27,309
XPT_USD,ok,commodity,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,32.0,25.9,-62174.66,66267.11,66.27,-3.58,-0.94,0.59,-0.383,19.8,333,5.4,34,2.3558,1.0601,27.6,3.3,50.8,16.2,2.1,false,true,33,300
CORN.c,ok,commodity,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,26.4,20.4,-55353.47,57972.35,57.97,-3.52,-0.95,0.65,-0.173,28.6,322,4.9,32,1.0631,0.6674,28.9,0.9,39.4,25.8,5.0,false,true,32,290
EUR_PLN,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,9.0,5.5,-57281.9,60385.61,60.39,-3.55,-0.95,0.59,-0.0488,40.5,252,7.7,34,0.2355,0.2421,32.1,7.5,22.2,32.5,5.6,false,true,27,225
USD_CNH,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.5,1.0,-27081.08,28546.72,28.55,-4.34,-0.95,0.51,-0.0376,31.5,92,9.6,13,0.1564,0.1269,37.0,6.5,28.3,25.0,3.3,false,true,30,62
AUD_USD,ok,forex,forex,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.1,0.6,-73828.44,76843.96,76.84,-3.07,-0.96,0.63,-0.0438,18.1,315,6.4,34,0.9406,0.2613,49.2,1.0,31.7,14.3,3.8,false,true,22,293
AUD_JPY,ok,forex,forex,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.7,1.2,-70387.67,73695.08,73.7,-2.31,-0.96,0.71,-0.0451,12.8,360,4.9,34,1.33,0.2465,46.9,3.9,40.0,7.5,1.7,false,true,25,335
USD_ILS,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,9.8,6.3,-79351.57,82369.15,82.37,-3.24,-0.96,0.63,-0.1183,19.8,308,6.0,34,1.0298,0.4018,46.4,2.3,32.1,16.2,2.9,false,true,29,279
XPD_USD,ok,commodity,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,52.8,46.6,-103264.82,107947.17,107.95,-4.81,-0.96,0.52,-0.5721,26.0,319,6.2,34,2.623,1.6958,40.8,8.5,30.7,15.0,5.0,false,true,26,293
EUR_NOK,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,8.1,4.6,-79094.76,81084.05,81.08,-3.71,-0.98,0.63,-0.0685,29.5,325,5.2,34,0.4546,0.2878,44.6,3.7,21.2,17.8,12.6,false,true,29,296
WHEAT.c,ok,commodity,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,26.5,20.5,-44812.92,45530.19,45.53,-2.45,-0.98,0.66,-0.2169,18.3,252,7.3,32,2.4557,0.8136,32.5,3.6,48.0,13.1,2.8,false,true,29,223
EUR_CZK,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,10.2,6.7,-131324.29,132045.03,132.05,-9.57,-0.99,0.29,-0.1002,24.9,273,6.8,34,0.1698,0.1897,30.0,9.9,35.2,12.5,12.5,false,true,23,250
NEOUSD,ok,crypto,unknown,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,263.5,241.0,-183588.99,185400.47,185.4,-5.52,-0.99,0.38,-2.229,23.1,325,10.2,49,6.6478,4.892,37.8,3.4,30.5,20.3,8.0,false,true,22,303
HEATOIL.c,ok,commodity,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,416.4,410.4,-388450.07,389292.49,389.29,-35.93,-1.0,0.01,-3.9828,3.1,163,5.6,17,0.9173,4.1378,23.9,1.2,50.3,22.1,2.5,false,true,22,141
USD_HKD,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.0,0.5,-543280.4,544208.82,544.21,-15.27,-1.0,0.06,-0.0467,13.9,288,6.6,34,0.0371,0.0602,48.3,2.4,27.1,13.5,8.7,false,true,28,260
USD_HUF,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,8.8,5.3,-31358.87,31358.87,31.36,-2.08,-1.0,0.71,-0.0989,28.8,260,7.8,34,0.6712,0.4111,29.2,0.8,39.6,20.8,9.6,false,true,27,233
