symbol,timeframe,status,cluster,data_source,n_signals,n_folds,rows,trials,best_ev,best_atr_sl_mult,best_atr_tp_mult,best_breakeven_atr,best_trail_activation_atr,best_trail_distance_atr,best_horizon,cost_bps,fee_bps,spread_bps,slippage_bps
GER40.cash,M5,ok,index,bars,51999,79,100193,300,-0.0002615498595681191,0.15054660875126055,2.9916484071339227,0.4338802269916968,0.4744458445403257,0.10029358886151632,9,5.0,0.0,2.0,1.5
GOOG,M15,ok,equity,bars,16662,23,32889,300,0.0007846591735063543,0.200035812383973,3.9934732884028508,0.7923087525626753,0.8093998949478765,0.15153038493408041,6,8.4,0.4,3.0,2.5
GOOG,M30,ok,equity,bars,9932,19,18417,300,0.0015272074894855977,0.33240170777182204,4.221700159180516,0.9927207988983138,2.004182909606264,0.20082865135826167,21,8.4,0.4,3.0,2.5
GOOG,M5,ok,equity,bars,47088,71,90537,300,-0.00018493133805628636,0.1510077544887491,2.5200021953408367,0.458378912369067,0.48780215150464196,0.10243395649483034,10,8.4,0.4,3.0,2.5
GRTUSD,M15,ok,crypto,bars,51642,80,100997,300,-0.0017935564894802337,0.200902590964103,3.468231461889432,0.47172795605943113,0.5082464205234617,0.15007021705482285,17,37.5,6.5,15.0,8.0
GRTUSD,M30,ok,crypto,bars,39727,92,77025,300,-0.0010028634759059526,0.3012081728426021,4.1984180511006475,0.47765223102397564,0.5164962823119548,0.23681582248130453,6,37.5,6.5,15.0,8.0
GRTUSD,M5,ok,crypto,bars,53227,80,101563,300,-0.002638028556922953,0.15139539228422258,2.935015528217533,0.2428486595865482,0.5010838468715276,0.11842565267398762,3,37.5,6.5,15.0,8.0
JP225.cash,M15,ok,index,bars,18621,80,100906,300,-0.000058194323396806424,0.20063718624532215,3.8277806455451833,0.7797455476088765,1.190071015789061,0.15032247960472506,17,5.0,0.0,2.0,1.5
JP225.cash,M30,ok,index,bars,10728,64,54672,300,3.9122081561526116e-6,0.3262428092548272,4.753534361148344,0.8880670716484586,0.9382036955306701,0.20004432216600695,17,5.0,0.0,2.0,1.5
JP225.cash,M5,ok,index,bars,17825,79,100150,300,-0.00018469269686672505,0.16310455401126128,2.94566905747637,0.5273674115822335,0.5405282220567501,0.10000625742294836,7,5.0,0.0,2.0,1.5
