symbol,status,gpu,timeframe,best_ev,best_num_boost_round,best_max_depth,best_gamma,best_subsample,best_colsample_bytree,best_reg_alpha,best_reg_lambda,best_min_child_weight,best_eta,best_colsample_bylevel,trials,rows,device_used,cluster,calmar_score,fee_bps,spread_bps,slippage_bps,n_features,htf_enabled
IMXUSD,ok,0,H4,0.006887591556804885,1509,7,0.029626860242197548,0.5281130730164301,0.3646911325216304,0.005089664164041907,0.287514571815611,4.802667890020718,0.22857632824838284,0.46856436930924933,600,4750,cuda,crypto,0.006887591556804885,6.5,6.928806513079284,8.0,39,false
JP225.cash,ok,0,H4,0.0015637639296121784,1816,6,0.008658043824916181,0.7725098634457577,0.32764979567758223,5.633833486102149,6.715880489038182,43.99527074864805,0.010863668076628722,0.9415550283641665,600,4163,cuda,index,0.0015637639296121784,0.0,1.2415062564858925,1.5,39,false
LNKUSD,ok,0,H4,0.004694564992388106,502,7,0.025037145511366387,0.5421314364597046,0.3842883536648319,0.002057027946435006,0.0022868319734246387,2.9771236970079547,0.2204942795214501,0.36690948267370627,600,5752,cuda,crypto,0.004694564992388106,6.5,1.9715440475800046,8.0,39,false
LTCUSD,ok,0,H4,0.000016256302755653347,312,5,0.045367331742111806,0.5523409202630817,0.572694708543007,0.027948802757028778,0.008980760928883943,2.2502233676151224,0.1553749945761057,0.9416516879622713,600,8783,cuda,crypto,0.000016256302755653347,6.5,27.998133457769214,8.0,39,false
LVMH,ok,0,H4,0.008896300046481783,864,4,0.3038889186573444,0.5867589780463146,0.6831377005443395,0.001851524447368254,0.0031392792945599047,1.0520494927308424,0.2496541411042914,0.8238803128456582,600,2517,cuda,equity,0.008896300046481783,0.4,2.436512243473066,2.5,39,false
MANUSD,ok,0,H4,0.002715621389785978,1123,4,0.0299015325479136,0.49540156386930523,0.6119530518906819,0.09266808708767851,0.2789477054173432,19.303457530624325,0.29943485297719347,0.6719059759390671,600,5632,cuda,crypto,0.002715621389785978,6.5,11.935548040581759,8.0,39,false
META,ok,0,H4,0.010231938326399277,278,3,0.0027662654110968284,0.5832600897872011,0.31401205375329194,0.00023012104240198688,0.017027635642733324,1.6112857648133758,0.2523803918087833,0.33363024553521403,600,1864,cuda,equity,0.010231938326399277,0.4,5.302269532033376,2.5,39,false
MSFT,ok,0,H4,0.01066162797748979,846,5,0.004617801597344975,0.5783236371699396,0.8969953666993472,0.0006119175726838217,0.00001768733941270247,0.40804704771039213,0.29717514994357486,0.9800491628217434,600,4778,cuda,equity,0.01066162797748979,0.4,3.4339618830222713,2.5,39,false
N25.cash,ok,0,H4,0.000015888288823778666,1077,2,0.01042647959958551,0.6216383440570963,0.4662504127029562,0.010410430744844882,0.280813028521282,4.666998669533511,0.06598982266233118,0.8269915483713217,600,1058,cuda,index,0.000015888288823778666,0.0,6.117593746460602,1.5,39,false
NATGAS.cash,ok,0,H4,-0.007603267807204527,1429,3,0.36687304133701937,0.8414417203782866,0.3964379937855837,26.970150627031384,2.84881688260692,1.7566072772207588,0.019673649856559353,0.8528307592699986,600,1139,cuda,commodity,-0.007603267807204527,0.13999999999999999,110.24734982332198,3.0,39,false
