total_return,total_return_pct,final_equity,max_dd,max_dd_pct,sharpe,calmar,profit_factor,n_trades,win_rate,wins,losses,avg_bars_held,ftmo_compliant,ftmo_killed,max_daily_loss_pct,max_daily_gain_pct,gross_profit,gross_loss,sl,tp,breakeven,trail,horizon,session,skipped_max_pos,skipped_corr,skipped_spread,skipped_dd_gate,skipped_profit_lock,skipped_profit_gate,skipped_session,skipped_already_in,prob_threshold,risk_scale,max_positions,dd_gate_pct,profit_lock_pct,profit_gate_pct,dd_recovery_threshold,session_buffer_hours
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.025,0.03,0.02,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.44,1.5,10,0.035,0.02,0.01,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.44,1.5,10,0.035,0.02,0.01,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.44,1.5,10,0.035,0.02,0.01,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.44,1.5,10,0.035,0.02,0.01,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.44,1.5,10,0.035,0.02,0.01,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.44,1.5,10,0.035,0.02,0.01,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.44,1.5,10,0.035,0.02,0.02,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.44,1.5,10,0.035,0.02,0.02,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.44,1.5,10,0.035,0.02,0.02,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.44,1.5,10,0.035,0.02,0.02,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.44,1.5,10,0.035,0.02,0.02,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,27,0,0,0,35,35,0.44,1.5,10,0.035,0.02,0.02,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.035,0.03,0.01,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.035,0.03,0.01,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.035,0.03,0.01,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.035,0.03,0.01,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.035,0.03,0.01,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.035,0.03,0.01,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.035,0.03,0.02,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.035,0.03,0.02,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.035,0.03,0.02,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.035,0.03,0.02,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.035,0.03,0.02,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,14,99,65,0,0,143,35,49,0.44,1.5,10,0.035,0.03,0.02,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.025,0.02,0.01,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.025,0.02,0.01,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.025,0.02,0.01,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.025,0.02,0.01,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.025,0.02,0.01,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.025,0.02,0.01,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.025,0.02,0.02,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.025,0.02,0.02,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.025,0.02,0.02,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.025,0.02,0.02,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.025,0.02,0.02,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.025,0.02,0.02,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.025,0.03,0.01,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.025,0.03,0.01,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.025,0.03,0.01,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.025,0.03,0.01,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.025,0.03,0.01,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.025,0.03,0.01,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.025,0.03,0.02,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.025,0.03,0.02,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.025,0.03,0.02,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.025,0.03,0.02,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.025,0.03,0.02,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.025,0.03,0.02,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.035,0.02,0.01,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.035,0.02,0.01,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.035,0.02,0.01,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.035,0.02,0.01,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.035,0.02,0.01,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.035,0.02,0.01,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.035,0.02,0.02,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.035,0.02,0.02,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.035,0.02,0.02,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.035,0.02,0.02,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.035,0.02,0.02,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,27,0,0,0,35,35,0.44,1.5,15,0.035,0.02,0.02,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.035,0.03,0.01,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.035,0.03,0.01,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.035,0.03,0.01,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.035,0.03,0.01,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.035,0.03,0.01,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.035,0.03,0.01,0.05,3
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.035,0.03,0.02,0.03,1
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.035,0.03,0.02,0.03,2
-3258.69,-0.0326,96741.31,13264.1,0.1212,-0.098,-0.246,0.694,20,0.3,6,14,9.7,False,True,-0.0659,0.1058,11458.77,16507.28,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.035,0.03,0.02,0.03,3
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.035,0.03,0.02,0.05,1
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.035,0.03,0.02,0.05,2
-3302.26,-0.033,96697.74,13258.13,0.1212,-0.1,-0.249,0.692,20,0.3,6,14,9.7,False,True,-0.0659,0.1053,11458.77,16550.04,7,0,3,7,3,0,0,110,65,0,0,143,35,49,0.44,1.5,15,0.035,0.03,0.02,0.05,3
-9199.56,-0.092,90800.44,10690.7,0.1053,-0.814,-0.861,0.148,32,0.2188,7,25,5.8,False,True,-0.0536,0.0,1646.11,11154.16,14,0,6,9,3,0,1100,62,53,0,0,0,93,88,0.46,0.5,5,0.025,0.02,0.01,0.03,1
-9199.56,-0.092,90800.44,10690.7,0.1053,-0.814,-0.861,0.148,32,0.2188,7,25,5.8,False,True,-0.0536,0.0,1646.11,11154.16,14,0,6,9,3,0,1100,62,53,0,0,0,93,88,0.46,0.5,5,0.025,0.02,0.01,0.03,2
-9199.56,-0.092,90800.44,10690.7,0.1053,-0.814,-0.861,0.148,32,0.2188,7,25,5.8,False,True,-0.0536,0.0,1646.11,11154.16,14,0,6,9,3,0,1100,62,53,0,0,0,93,88,0.46,0.5,5,0.025,0.02,0.01,0.03,3
-8817.94,-0.0882,91182.06,10349.02,0.102,-0.827,-0.852,0.429,57,0.2632,15,42,7.1,False,True,-0.0408,0.014,6724.93,15673.97,26,0,9,16,6,0,1578,94,203,0,0,478,97,170,0.46,0.5,5,0.025,0.02,0.01,0.05,1
-8817.94,-0.0882,91182.06,10349.02,0.102,-0.827,-0.852,0.429,57,0.2632,15,42,7.1,False,True,-0.0408,0.014,6724.93,15673.97,26,0,9,16,6,0,1578,94,203,0,0,478,97,170,0.46,0.5,5,0.025,0.02,0.01,0.05,2
-8817.94,-0.0882,91182.06,10349.02,0.102,-0.827,-0.852,0.429,57,0.2632,15,42,7.1,False,True,-0.0408,0.014,6724.93,15673.97,26,0,9,16,6,0,1578,94,203,0,0,478,97,170,0.46,0.5,5,0.025,0.02,0.01,0.05,3
-9199.56,-0.092,90800.44,10690.7,0.1053,-0.814,-0.861,0.148,32,0.2188,7,25,5.8,False,True,-0.0536,0.0,1646.11,11154.16,14,0,6,9,3,0,1100,62,53,0,0,0,93,88,0.46,0.5,5,0.025,0.02,0.02,0.03,1
-9199.56,-0.092,90800.44,10690.7,0.1053,-0.814,-0.861,0.148,32,0.2188,7,25,5.8,False,True,-0.0536,0.0,1646.11,11154.16,14,0,6,9,3,0,1100,62,53,0,0,0,93,88,0.46,0.5,5,0.025,0.02,0.02,0.03,2
-9199.56,-0.092,90800.44,10690.7,0.1053,-0.814,-0.861,0.148,32,0.2188,7,25,5.8,False,True,-0.0536,0.0,1646.11,11154.16,14,0,6,9,3,0,1100,62,53,0,0,0,93,88,0.46,0.5,5,0.025,0.02,0.02,0.03,3
-9201.14,-0.092,90798.86,10692.28,0.1054,-0.933,-0.861,0.408,49,0.2653,13,36,7.4,False,True,-0.0408,0.0,6517.14,15992.16,24,0,7,14,4,0,1103,135,91,0,0,0,93,165,0.46,0.5,5,0.025,0.02,0.02,0.05,1
-9201.14,-0.092,90798.86,10692.28,0.1054,-0.933,-0.861,0.408,49,0.2653,13,36,7.4,False,True,-0.0408,0.0,6517.14,15992.16,24,0,7,14,4,0,1103,135,91,0,0,0,93,165,0.46,0.5,5,0.025,0.02,0.02,0.05,2
-9201.14,-0.092,90798.86,10692.28,0.1054,-0.933,-0.861,0.408,49,0.2653,13,36,7.4,False,True,-0.0408,0.0,6517.14,15992.16,24,0,7,14,4,0,1103,135,91,0,0,0,93,165,0.46,0.5,5,0.025,0.02,0.02,0.05,3
-9199.56,-0.092,90800.44,10690.7,0.1053,-0.814,-0.861,0.148,32,0.2188,7,25,5.8,False,True,-0.0536,0.0,1646.11,11154.16,14,0,6,9,3,0,1100,62,53,0,0,0,93,88,0.46,0.5,5,0.025,0.03,0.01,0.03,1
-9199.56,-0.092,90800.44,10690.7,0.1053,-0.814,-0.861,0.148,32,0.2188,7,25,5.8,False,True,-0.0536,0.0,1646.11,11154.16,14,0,6,9,3,0,1100,62,53,0,0,0,93,88,0.46,0.5,5,0.025,0.03,0.01,0.03,2
-9199.56,-0.092,90800.44,10690.7,0.1053,-0.814,-0.861,0.148,32,0.2188,7,25,5.8,False,True,-0.0536,0.0,1646.11,11154.16,14,0,6,9,3,0,1100,62,53,0,0,0,93,88,0.46,0.5,5,0.025,0.03,0.01,0.03,3
-8817.94,-0.0882,91182.06,10349.02,0.102,-0.827,-0.852,0.429,57,0.2632,15,42,7.1,False,True,-0.0408,0.014,6724.93,15673.97,26,0,9,16,6,0,1578,94,203,0,0,478,97,170,0.46,0.5,5,0.025,0.03,0.01,0.05,1
-8817.94,-0.0882,91182.06,10349.02,0.102,-0.827,-0.852,0.429,57,0.2632,15,42,7.1,False,True,-0.0408,0.014,6724.93,15673.97,26,0,9,16,6,0,1578,94,203,0,0,478,97,170,0.46,0.5,5,0.025,0.03,0.01,0.05,2
-8817.94,-0.0882,91182.06,10349.02,0.102,-0.827,-0.852,0.429,57,0.2632,15,42,7.1,False,True,-0.0408,0.014,6724.93,15673.97,26,0,9,16,6,0,1578,94,203,0,0,478,97,170,0.46,0.5,5,0.025,0.03,0.01,0.05,3
-9199.56,-0.092,90800.44,10690.7,0.1053,-0.814,-0.861,0.148,32,0.2188,7,25,5.8,False,True,-0.0536,0.0,1646.11,11154.16,14,0,6,9,3,0,1100,62,53,0,0,0,93,88,0.46,0.5,5,0.025,0.03,0.02,0.03,1
-9199.56,-0.092,90800.44,10690.7,0.1053,-0.814,-0.861,0.148,32,0.2188,7,25,5.8,False,True,-0.0536,0.0,1646.11,11154.16,14,0,6,9,3,0,1100,62,53,0,0,0,93,88,0.46,0.5,5,0.025,0.03,0.02,0.03,2
-9199.56,-0.092,90800.44,10690.7,0.1053,-0.814,-0.861,0.148,32,0.2188,7,25,5.8,False,True,-0.0536,0.0,1646.11,11154.16,14,0,6,9,3,0,1100,62,53,0,0,0,93,88,0.46,0.5,5,0.025,0.03,0.02,0.03,3
-9201.14,-0.092,90798.86,10692.28,0.1054,-0.933,-0.861,0.408,49,0.2653,13,36,7.4,False,True,-0.0408,0.0,6517.14,15992.16,24,0,7,14,4,0,1103,135,91,0,0,0,93,165,0.46,0.5,5,0.025,0.03,0.02,0.05,1
-9201.14,-0.092,90798.86,10692.28,0.1054,-0.933,-0.861,0.408,49,0.2653,13,36,7.4,False,True,-0.0408,0.0,6517.14,15992.16,24,0,7,14,4,0,1103,135,91,0,0,0,93,165,0.46,0.5,5,0.025,0.03,0.02,0.05,2
-9201.14,-0.092,90798.86,10692.28,0.1054,-0.933,-0.861,0.408,49,0.2653,13,36,7.4,False,True,-0.0408,0.0,6517.14,15992.16,24,0,7,14,4,0,1103,135,91,0,0,0,93,165,0.46,0.5,5,0.025,0.03,0.02,0.05,3
-9563.91,-0.0956,90436.09,11055.05,0.1089,-0.818,-0.865,0.152,36,0.25,9,27,5.8,False,True,-0.0536,0.0,1773.94,11645.1,15,0,7,11,3,0,1358,62,60,0,0,0,100,100,0.46,0.5,5,0.035,0.02,0.01,0.03,1
-9563.91,-0.0956,90436.09,11055.05,0.1089,-0.818,-0.865,0.152,36,0.25,9,27,5.8,False,True,-0.0536,0.0,1773.94,11645.1,15,0,7,11,3,0,1358,62,60,0,0,0,100,100,0.46,0.5,5,0.035,0.02,0.01,0.03,2
-9563.91,-0.0956,90436.09,11055.05,0.1089,-0.818,-0.865,0.152,36,0.25,9,27,5.8,False,True,-0.0536,0.0,1773.94,11645.1,15,0,7,11,3,0,1358,62,60,0,0,0,100,100,0.46,0.5,5,0.035,0.02,0.01,0.03,3
-8936.0,-0.0894,91064.0,10427.14,0.1027,-0.817,-0.857,0.435,59,0.2881,17,42,7.2,False,True,-0.0441,0.0142,6966.04,16002.06,26,0,10,18,5,0,1776,94,209,0,0,478,104,180,0.46,0.5,5,0.035,0.02,0.01,0.05,1
