symbol,timeframe,year,thread,train_years,n_obs,n_trades,win_rate,sharpe,sortino,max_drawdown_pct,profit_factor,device,spread_bps,slippage_bps,total_cost_bps
USD_CZK,M30,2026,1,2024-2025,1632,8,0.75,-0.3715301791504139,-5.0659437689384506,-0.004288715401420173,0.9418221094315744,cuda,6.337305306378557,3.0,12.337305306378557
USD_CZK,M5,2026,1,2024-2025,9900,0,0.0,0.0,0.0,0.0,0.0,cuda,6.337305306378557,3.0,12.337305306378557
USD_HUF,H1,2026,1,2024-2025,815,88,0.4659090909090909,-3.2156146178532787,-8.286192889422479,-0.08294162524988002,0.6440179001966093,cuda,5.306908725666221,3.0,11.306908725666222
USD_HUF,M1,2026,1,2024-2025,49334,0,0.0,0.0,0.0,0.0,0.0,cuda,5.306908725666221,3.0,11.306908725666222
USD_HUF,M15,2026,1,2024-2025,3228,21,0.5714285714285714,-2.0912578633548913,-3.750207348481266,-0.008550789802565628,0.7296071899541492,cuda,5.306908725666221,3.0,11.306908725666222
USD_HUF,M30,2026,1,2024-2025,1624,48,0.2708333333333333,-12.887732841302514,-27.165295264286375,-0.08501381322877655,0.17340180535080127,cuda,5.306908725666221,3.0,11.306908725666222
USD_HUF,M5,2026,1,2024-2025,9826,5,0.6,-0.2921646509720872,-0.24033044745095083,-0.000026867920317141802,0.9474559482299892,cuda,5.306908725666221,3.0,11.306908725666222
USD_JPY,H1,2026,1,2024-2025,838,120,0.4166666666666667,-5.80127882689672,-14.839033441439542,-0.10215593184615657,0.447740925786761,cuda,0.464975705019745,3.0,6.464975705019745
USD_JPY,M1,2026,1,2024-2025,50167,3,1.0,89.61868030828052,0.0,0.0,inf,cuda,0.464975705019745,3.0,6.464975705019745
USD_JPY,M15,2026,1,2024-2025,3349,35,0.2857142857142857,-13.32877615931863,-23.64024775672734,-0.04726963992383726,0.1501581191058113,cuda,0.464975705019745,3.0,6.464975705019745
USD_JPY,M30,2026,1,2024-2025,1696,71,0.49295774647887325,-1.7015676033090574,-4.358663367101276,-0.06222705715353627,0.7711551643719813,cuda,0.464975705019745,3.0,6.464975705019745
USD_JPY,M5,2026,1,2024-2025,10064,19,0.21052631578947367,-18.421651707277167,-31.450064193458367,-0.027232999829946425,0.07585222920053215,cuda,0.464975705019745,3.0,6.464975705019745
USD_NOK,H1,2026,1,2024-2025,797,60,0.5666666666666667,-1.5748988171553515,-4.0527595242116785,-0.03543061998036878,0.7981245883164895,cuda,4.552249370418814,3.0,10.552249370418814
USD_NOK,M1,2026,1,2024-2025,49705,0,0.0,0.0,0.0,0.0,0.0,cuda,4.552249370418814,3.0,10.552249370418814
USD_NOK,M15,2026,1,2024-2025,3233,24,0.4166666666666667,-9.115489839953005,-18.02582649835983,-0.029146432296874303,0.26109902600496093,cuda,4.552249370418814,3.0,10.552249370418814
USD_NOK,M30,2026,1,2024-2025,1620,40,0.425,-6.900003682724094,-12.32223796324762,-0.04171046451730709,0.3611094777661563,cuda,4.552249370418814,3.0,10.552249370418814
USD_NOK,M5,2026,1,2024-2025,9827,5,0.6,7.184675638957921,36.21801512486266,-0.0010409839902792983,3.569098783353686,cuda,4.552249370418814,3.0,10.552249370418814
USD_PLN,H1,2026,1,2024-2025,826,44,0.4772727272727273,-5.060045688466715,-14.56777832180551,-0.06106648593453157,0.4870117214284212,cuda,4.982873113502836,3.0,10.982873113502837
USD_PLN,M1,2026,1,2024-2025,50358,0,0.0,0.0,0.0,0.0,0.0,cuda,4.982873113502836,3.0,10.982873113502837
USD_PLN,M15,2026,1,2024-2025,3293,13,0.46153846153846156,-4.591964266651285,-7.721681020995368,-0.010903602926228939,0.49914662771494206,cuda,4.982873113502836,3.0,10.982873113502837
USD_PLN,M30,2026,1,2024-2025,1662,22,0.5,-4.188862530464503,-6.648383671039304,-0.01949436305128094,0.529395425536159,cuda,4.982873113502836,3.0,10.982873113502837
USD_PLN,M5,2026,1,2024-2025,9945,4,0.25,-13.513971805526351,-13.868779447840566,-0.0027313207769206205,0.016582098183927148,cuda,4.982873113502836,3.0,10.982873113502837
USD_SEK,H1,2026,1,2024-2025,813,59,0.4915254237288136,-4.321734580072896,-10.056857266405896,-0.07264163792834899,0.5397989700762441,cuda,5.204350412098774,3.0,11.204350412098773
USD_SEK,M1,2026,1,2024-2025,49911,0,0.0,0.0,0.0,0.0,0.0,cuda,5.204350412098774,3.0,11.204350412098773
USD_SEK,M15,2026,1,2024-2025,3282,7,0.2857142857142857,-15.751163666926445,-29.426804378526512,-0.009034141665349882,0.08128163367440622,cuda,5.204350412098774,3.0,11.204350412098773
USD_SEK,M30,2026,1,2024-2025,1655,22,0.36363636363636365,-8.915821163028413,-19.860936704992685,-0.03267156935463145,0.28303674488031344,cuda,5.204350412098774,3.0,11.204350412098773
USD_SEK,M5,2026,1,2024-2025,9831,8,1.0,29.790846538922807,0.0,0.0,inf,cuda,5.204350412098774,3.0,11.204350412098773
V,H1,2026,1,2024-2025,209,81,0.5925925925925926,1.7498931401470503,2.9073009668198546,-0.09228407208668521,1.284220959068065,cuda,5.518594597909276,5.0,13.518594597909276
V,M1,2026,1,2024-2025,13161,19,0.47368421052631576,-1.8507728375571653,-3.396133192216993,-0.01663329732087615,0.768943830022842,cuda,5.518594597909276,5.0,13.518594597909276
V,M15,2026,1,2024-2025,818,194,0.41237113402061853,-4.0169763975722015,-10.887446216314748,-0.27286679562023874,0.5763458578387134,cuda,5.518594597909276,5.0,13.518594597909276
V,M30,2026,1,2024-2025,395,122,0.5409836065573771,1.33410138688425,3.961631507742843,-0.15353236522680436,1.2058978655883288,cuda,5.518594597909276,5.0,13.518594597909276
V,M5,2026,1,2024-2025,2558,132,0.4090909090909091,-4.260910681731312,-9.284403510829934,-0.18600135466406764,0.5496868521342215,cuda,5.518594597909276,5.0,13.518594597909276
VOWG_p,H1,2026,1,2024-2025,282,57,0.43859649122807015,-3.888804157016485,-6.647688694782539,-0.27252834720836916,0.564569951848229,cuda,28.74198540791566,3.0,34.741985407915664
VOWG_p,M1,2026,1,2024-2025,16769,1,1.0,0.0,0.0,0.0,inf,cuda,28.74198540791566,3.0,34.741985407915664
VOWG_p,M15,2026,1,2024-2025,1139,39,0.3076923076923077,-9.673406210275381,-15.59259627760726,-0.1774697066208929,0.24571999718829726,cuda,28.74198540791566,3.0,34.741985407915664
VOWG_p,M30,2026,1,2024-2025,574,67,0.6268656716417911,2.852801612190856,8.02308925498409,-0.047790917083915474,1.5066857476943907,cuda,28.74198540791566,3.0,34.741985407915664
VOWG_p,M5,2026,1,2024-2025,3404,17,0.058823529411764705,-23.54653485406629,-25.148955524410635,-0.11347691064025733,0.00609657984511141,cuda,28.74198540791566,3.0,34.741985407915664
WMT,H1,2026,1,2024-2025,220,57,0.42105263157894735,-2.251877310085464,-8.228269121529134,-0.16010245428537395,0.7039106879270494,cuda,10.290183165261217,5.0,18.29018316526122
WMT,M1,2026,1,2024-2025,12970,10,0.4,-5.994712141568956,-9.27121543751718,-0.02552603775473683,0.40365787635894085,cuda,10.290183165261217,5.0,18.29018316526122
WMT,M15,2026,1,2024-2025,860,92,0.41304347826086957,-7.787431310293513,-15.385040016357816,-0.24909740186762308,0.3306047525194839,cuda,10.290183165261217,5.0,18.29018316526122
WMT,M30,2026,1,2024-2025,421,103,0.3592233009708738,-4.840861032990568,-16.04122593872883,-0.27493990872935403,0.4715167137936962,cuda,10.290183165261217,5.0,18.29018316526122
WMT,M5,2026,1,2024-2025,2593,72,0.4166666666666667,-3.7890544543479385,-8.011989486075572,-0.12258124705115625,0.5792852268484281,cuda,10.290183165261217,5.0,18.29018316526122
USOIL.cash,H1,2026,1,2024-2025,791,158,0.5253164556962026,-0.03621230093030178,-0.09797673328939456,-0.12693856700972517,0.9949112645968232,cuda,3.8984148542171044,4.0,10.898414854217105
USOIL.cash,M1,2026,1,2024-2025,46378,14,0.5,-1.8306605194465444,-3.256062100656878,-0.011111735452475457,0.7704234240031272,cuda,3.8984148542171044,4.0,10.898414854217105
USOIL.cash,M15,2026,1,2024-2025,3277,301,0.4850498338870432,-1.238566217960704,-2.6216302373284015,-0.22117820700578028,0.8375260626194884,cuda,3.8984148542171044,4.0,10.898414854217105
USOIL.cash,M30,2026,1,2024-2025,1666,310,0.47096774193548385,-2.116063890193684,-4.313502413628025,-0.2592547343386654,0.7389048253793677,cuda,3.8984148542171044,4.0,10.898414854217105
USOIL.cash,M5,2026,1,2024-2025,9650,132,0.4696969696969697,-2.631473004131842,-6.38701001494083,-0.15794490827417773,0.6859568192258527,cuda,3.8984148542171044,4.0,10.898414854217105
XAG_AUD,H1,2026,1,2024-2025,747,232,0.3232758620689655,-2.812332272132421,-6.2066529500622805,-0.6419020634536757,0.6392850694070665,cuda,4.121826865349976,3.0,10.121826865349977
XAG_AUD,M1,2026,1,2024-2025,47281,1757,0.45190665907797384,-3.429311218887513,-6.814417820633011,-0.8751734942093903,0.6153430420230783,cuda,4.121826865349976,3.0,10.121826865349977
XAG_AUD,M15,2026,1,2024-2025,3040,757,0.4848084544253633,-0.5796305279373538,-1.0682252002688608,-0.44399372713481466,0.9086907558429793,cuda,4.121826865349976,3.0,10.121826865349977
XAG_AUD,M30,2026,1,2024-2025,1547,428,0.4322429906542056,-1.7391599345192212,-3.4663473832660237,-0.5838141772740111,0.7528053514309107,cuda,4.121826865349976,3.0,10.121826865349977
XAG_AUD,M5,2026,1,2024-2025,9347,922,0.45770065075921906,-2.215197674142951,-3.57760190053861,-0.6958241781855294,0.7161509261709477,cuda,4.121826865349976,3.0,10.121826865349977
XAG_EUR,H1,2026,1,2024-2025,754,195,0.31794871794871793,-3.409368978632005,-7.040601808428322,-0.6035357692492753,0.5774772278678906,cuda,4.552049844945301,3.0,10.552049844945302
XAG_EUR,M1,2026,1,2024-2025,47400,925,0.44432432432432434,-3.275652723659544,-6.490477816938242,-0.6970277677334611,0.6219685257885464,cuda,4.552049844945301,3.0,10.552049844945302
XAG_EUR,M15,2026,1,2024-2025,3055,560,0.4857142857142857,-1.1582378127669226,-2.1052262411396288,-0.42525413146315083,0.8230523059072566,cuda,4.552049844945301,3.0,10.552049844945302
XAG_EUR,M30,2026,1,2024-2025,1566,382,0.45549738219895286,-0.49414538023291554,-0.9369267021319543,-0.3919902743532825,0.9216871338987594,cuda,4.552049844945301,3.0,10.552049844945302
XAG_EUR,M5,2026,1,2024-2025,9362,738,0.45663956639566394,-2.9095425335332203,-4.234333672235086,-0.624612948827941,0.6368706692022302,cuda,4.552049844945301,3.0,10.552049844945302
XAG_USD,H1,2026,1,2024-2025,756,173,0.4393063583815029,-1.1033682058106158,-2.095600594723419,-0.3071366291790555,0.8385497156619669,cuda,5.362183985995067,3.0,11.362183985995067
XAG_USD,M1,2026,1,2024-2025,47406,753,0.4409030544488712,-3.550913840673969,-6.320627465851705,-0.6941533919966997,0.5865178077939661,cuda,5.362183985995067,3.0,11.362183985995067
XAG_USD,M15,2026,1,2024-2025,3090,686,0.46938775510204084,-1.0309071611409482,-1.9206041694974854,-0.6106907078669745,0.8435899927528129,cuda,5.362183985995067,3.0,11.362183985995067
XAG_USD,M30,2026,1,2024-2025,1567,332,0.47289156626506024,-0.9106755860071144,-1.5282210085110255,-0.3822429181269511,0.8660881763228346,cuda,5.362183985995067,3.0,11.362183985995067
XAG_USD,M5,2026,1,2024-2025,9359,852,0.4800469483568075,-2.0347682347954033,-3.360399540640641,-0.6033552489948015,0.7350152966410219,cuda,5.362183985995067,3.0,11.362183985995067
XAU_AUD,H1,2026,1,2024-2025,788,184,0.483695652173913,-0.4340217342502743,-0.7778849484244823,-0.24592995180275534,0.9257853103789124,cuda,0.9751875712335176,3.0,6.975187571233517
XAU_AUD,M1,2026,1,2024-2025,47815,372,0.489247311827957,-3.4497276443746925,-7.745609217849391,-0.2133122879029895,0.6173058892311096,cuda,0.9751875712335176,3.0,6.975187571233517
XAU_AUD,M15,2026,1,2024-2025,3185,507,0.47731755424063116,-2.146655550761409,-3.5691176190764375,-0.3504801335263682,0.7142083057733322,cuda,0.9751875712335176,3.0,6.975187571233517
XAU_AUD,M30,2026,1,2024-2025,1620,353,0.41359773371104813,-3.6205064252624806,-6.60393269916124,-0.43919458505974185,0.5712816172902092,cuda,0.9751875712335176,3.0,6.975187571233517
XAU_AUD,M5,2026,1,2024-2025,9501,603,0.4693200663349917,-2.6685623436246506,-4.521357050738964,-0.36215116228542665,0.6744419466834037,cuda,0.9751875712335176,3.0,6.975187571233517
XAU_EUR,H1,2026,1,2024-2025,791,168,0.4226190476190476,-0.46909231091996073,-1.193162977080303,-0.16612896065680793,0.9199121392090577,cuda,1.5961437167796138,3.0,7.596143716779614
XAU_EUR,M1,2026,1,2024-2025,47896,181,0.4088397790055249,-6.244543796125345,-10.495008519452181,-0.20626710711949026,0.39910279557741857,cuda,1.5961437167796138,3.0,7.596143716779614
XAU_EUR,M15,2026,1,2024-2025,3171,386,0.41450777202072536,-3.488441132219035,-6.150395889162163,-0.40724897085460554,0.5845980913400235,cuda,1.5961437167796138,3.0,7.596143716779614
XAU_EUR,M30,2026,1,2024-2025,1620,313,0.4217252396166134,-3.0127829352222246,-5.475788633999959,-0.34133069762967017,0.6268822383790643,cuda,1.5961437167796138,3.0,7.596143716779614
XAU_EUR,M5,2026,1,2024-2025,9506,386,0.4533678756476684,-3.8306700585588653,-6.141333730377439,-0.3453129372482481,0.5643558663891723,cuda,1.5961437167796138,3.0,7.596143716779614
XAU_USD,H1,2026,1,2024-2025,797,183,0.5191256830601093,1.9767019574261444,4.878480530357233,-0.06235831280629567,1.389172812786568,cuda,0.7966611047918627,3.0,6.796661104791863
XAU_USD,M1,2026,1,2024-2025,47752,141,0.3829787234042553,-6.547109316357734,-10.617044507716484,-0.180151010686054,0.3737223336797365,cuda,0.7966611047918627,3.0,6.796661104791863
XAU_USD,M15,2026,1,2024-2025,3188,392,0.4489795918367347,-2.522957957951842,-4.4635222289288725,-0.31797496322896557,0.6730707212558705,cuda,0.7966611047918627,3.0,6.796661104791863
XAU_USD,M30,2026,1,2024-2025,1614,246,0.4349593495934959,-2.8769566023307593,-4.8750752708421246,-0.2211958502180308,0.6477382122782025,cuda,0.7966611047918627,3.0,6.796661104791863
XAU_USD,M5,2026,1,2024-2025,9532,401,0.45885286783042395,-3.541857882286856,-6.756012688963443,-0.27695927498284634,0.6029682301947697,cuda,0.7966611047918627,3.0,6.796661104791863
XCU_USD,H1,2026,1,2025-2025,386,107,0.37383177570093457,-4.176407168015631,-7.783478478704001,-0.34492422522831,0.5261772195997592,cuda,8.34999670394857,3.0,14.34999670394857
XCU_USD,M1,2026,1,2025-2025,24727,54,0.48148148148148145,-2.5099718558652224,-5.047319545224004,-0.03908395233168327,0.6983343692442449,cuda,8.34999670394857,3.0,14.34999670394857
XCU_USD,M15,2026,1,2025-2025,1651,173,0.43352601156069365,-3.8193725937140415,-8.080423756994954,-0.25120787821541213,0.5803558729448846,cuda,8.34999670394857,3.0,14.34999670394857
XCU_USD,M30,2026,1,2025-2025,821,131,0.5267175572519084,-1.8079637032618052,-3.3263018812276983,-0.1448210464983437,0.771760773733529,cuda,8.34999670394857,3.0,14.34999670394857
XCU_USD,M5,2026,1,2025-2025,4945,180,0.37777777777777777,-5.107054261471955,-14.368455518054631,-0.2679960736149941,0.49475404650143395,cuda,8.34999670394857,3.0,14.34999670394857
ZM,H1,2026,1,2024-2025,223,71,0.4647887323943662,-0.836572144042029,-3.3392943878496615,-0.16881944623476453,0.8931270799613087,cuda,15.862363492159778,5.0,23.86236349215978
ZM,M1,2026,1,2024-2025,12480,20,0.4,-8.040448055374107,-30.325817684818844,-0.06659451768033064,0.3397303347244188,cuda,15.862363492159778,5.0,23.86236349215978
ZM,M15,2026,1,2024-2025,837,167,0.41317365269461076,-3.8910257842473603,-10.462333545949301,-0.45354119482764654,0.5797400026921627,cuda,15.862363492159778,5.0,23.86236349215978
ZM,M30,2026,1,2024-2025,422,98,0.42857142857142855,-1.9386998009212981,-7.109721244844939,-0.28801948751164586,0.7673681476434551,cuda,15.862363492159778,5.0,23.86236349215978
ZM,M5,2026,1,2024-2025,2506,76,0.27631578947368424,-10.26598910180481,-19.859008235690716,-0.3085584640765312,0.24372066699125017,cuda,15.862363492159778,5.0,23.86236349215978
XRPUSD,H1,2026,1,2024-2025,1045,109,0.3761467889908257,-6.457417252171805,-17.385497928068254,-0.6252174655868832,0.4202788567725506,cuda,40.947645510383644,8.0,51.947645510383644
XRPUSD,M1,2026,1,2024-2025,68783,0,0.0,0.0,0.0,0.0,0.0,cuda,40.947645510383644,8.0,51.947645510383644
XRPUSD,M15,2026,1,2024-2025,4318,79,0.4936708860759494,-3.119024622455729,-7.958757342856161,-0.3869482882762215,0.6442838546308229,cuda,40.947645510383644,8.0,51.947645510383644
XRPUSD,M30,2026,1,2024-2025,2150,138,0.39855072463768115,-3.2708610596927157,-3.8234959340786383,-0.6757825420807275,0.49568123995643226,cuda,40.947645510383644,8.0,51.947645510383644
XRPUSD,M5,2026,1,2024-2025,13218,15,0.6666666666666666,-0.18669743552562557,-0.5717235865133309,-0.05348122533290789,0.9716676588116042,cuda,40.947645510383644,8.0,51.947645510383644
FRA40.cash,H1,2026,1,2024-2025,612,151,0.3973509933774834,-3.8841717510451184,-7.879793298001399,-0.23274471862590462,0.5709468440340157,cuda,1.9992239037647894,4.0,8.99922390376479
FRA40.cash,M1,2026,1,2024-2025,37040,25,0.44,-5.902057779818067,-9.860975692618375,-0.013744378799392054,0.4170706482649396,cuda,1.9992239037647894,4.0,8.99922390376479
FRA40.cash,M15,2026,1,2024-2025,2427,154,0.487012987012987,-3.2626937934899947,-6.197555333415165,-0.1224214439426684,0.6259990903204736,cuda,1.9992239037647894,4.0,8.99922390376479
FRA40.cash,M30,2026,1,2024-2025,1185,193,0.47150259067357514,-3.266751133747602,-7.190985006878923,-0.1848266853823377,0.6336937089855991,cuda,1.9992239037647894,4.0,8.99922390376479
FRA40.cash,M5,2026,1,2024-2025,7279,90,0.43333333333333335,-2.7600122752133895,-9.55586081085445,-0.10144803627840171,0.692387525348908,cuda,1.9992239037647894,4.0,8.99922390376479
EUR_CZK,H1,2026,1,2024-2025,754,0,0.0,0.0,0.0,0.0,0.0,cuda,6.709345559251877,3.0,12.709345559251876
EUR_CZK,M1,2026,1,2024-2025,40138,0,0.0,0.0,0.0,0.0,0.0,cuda,6.709345559251877,3.0,12.709345559251876
EUR_CZK,M15,2026,1,2024-2025,2949,0,0.0,0.0,0.0,0.0,0.0,cuda,6.709345559251877,3.0,12.709345559251876
EUR_CZK,M30,2026,1,2024-2025,1421,0,0.0,0.0,0.0,0.0,0.0,cuda,6.709345559251877,3.0,12.709345559251876
EUR_CZK,M5,2026,1,2024-2025,8752,0,0.0,0.0,0.0,0.0,0.0,cuda,6.709345559251877,3.0,12.709345559251876
EUR_PLN,H1,2026,1,2024-2025,774,0,0.0,0.0,0.0,0.0,0.0,cuda,5.505218488358151,3.0,11.505218488358151
EUR_PLN,M1,2026,1,2024-2025,42694,0,0.0,0.0,0.0,0.0,0.0,cuda,5.505218488358151,3.0,11.505218488358151
EUR_PLN,M15,2026,1,2024-2025,3023,0,0.0,0.0,0.0,0.0,0.0,cuda,5.505218488358151,3.0,11.505218488358151
EUR_PLN,M30,2026,1,2024-2025,1454,0,0.0,0.0,0.0,0.0,0.0,cuda,5.505218488358151,3.0,11.505218488358151
EUR_PLN,M5,2026,1,2024-2025,9208,0,0.0,0.0,0.0,0.0,0.0,cuda,5.505218488358151,3.0,11.505218488358151
EUR_HUF,H1,2026,1,2024-2025,789,8,0.625,-1.5146177507343792,-22.486986696205456,-0.00305696220848517,0.80045542722848,cuda,5.593052521785947,3.0,11.593052521785946
EUR_HUF,M1,2026,1,2024-2025,41883,0,0.0,0.0,0.0,0.0,0.0,cuda,5.593052521785947,3.0,11.593052521785946
EUR_HUF,M15,2026,1,2024-2025,3000,9,0.7777777777777778,8.363189286324452,8.737161999194294,-0.0017240758288052938,3.353212880188219,cuda,5.593052521785947,3.0,11.593052521785946
EUR_HUF,M30,2026,1,2024-2025,1443,10,0.2,-11.095077583684986,-22.215011585867657,-0.013747444122011787,0.21607241078588502,cuda,5.593052521785947,3.0,11.593052521785946
EUR_HUF,M5,2026,1,2024-2025,8899,0,0.0,0.0,0.0,0.0,0.0,cuda,5.593052521785947,3.0,11.593052521785946
EUR_NOK,H1,2026,1,2024-2025,812,10,0.6,-1.2960866252259957,-5.976067288847949,-0.008234868643659521,0.8317778177428824,cuda,4.599265323348458,3.0,10.599265323348458
EUR_NOK,M1,2026,1,2024-2025,46933,0,0.0,0.0,0.0,0.0,0.0,cuda,4.599265323348458,3.0,10.599265323348458
EUR_NOK,M15,2026,1,2024-2025,3134,7,0.5714285714285714,1.765937941490718,3.076117555664625,-0.0034766970830446553,1.3400252960489127,cuda,4.599265323348458,3.0,10.599265323348458
EUR_NOK,M30,2026,1,2024-2025,1544,7,0.7142857142857143,-1.2166667941813214,-4.691765352911621,-0.0035506932165386695,0.8219173322681804,cuda,4.599265323348458,3.0,10.599265323348458
EUR_NOK,M5,2026,1,2024-2025,9566,2,1.0,28.102193707815555,0.0,0.0,inf,cuda,4.599265323348458,3.0,10.599265323348458
DASHUSD,H1,2026,1,2024-2025,1119,396,0.4217171717171717,-1.088522818643818,-2.090077297158596,-0.9583233318227996,0.8389578695296627,cuda,9.131030284581959,8.0,20.13103028458196
DASHUSD,M1,2026,1,2024-2025,68184,3098,0.45319561007101355,-2.504018230900142,-5.517497382270812,-0.99920815443854,0.6845835814658542,cuda,9.131030284581959,8.0,20.13103028458196
DASHUSD,M15,2026,1,2024-2025,4455,1004,0.48406374501992033,-1.325239314510594,-1.938352012916811,-0.9703378237690353,0.8064750691293252,cuda,9.131030284581959,8.0,20.13103028458196
DASHUSD,M30,2026,1,2024-2025,2193,589,0.44821731748726656,-2.2467318774088403,-3.183385184961222,-0.9806073440914032,0.6890663059927815,cuda,9.131030284581959,8.0,20.13103028458196
DASHUSD,M5,2026,1,2024-2025,13417,1967,0.46568378240976105,-1.55332019610039,-2.929399858881898,-0.9879210899078538,0.7921374584492867,cuda,9.131030284581959,8.0,20.13103028458196
HEATOIL.c,H1,2026,1,2025-2025,407,0,0.0,0.0,0.0,0.0,0.0,cuda,410.4403267583174,5.0,418.4403267583174
HEATOIL.c,M1,2026,1,2025-2025,22622,0,0.0,0.0,0.0,0.0,0.0,cuda,410.4403267583174,5.0,418.4403267583174
HEATOIL.c,M15,2026,1,2025-2025,1696,0,0.0,0.0,0.0,0.0,0.0,cuda,410.4403267583174,5.0,418.4403267583174
HEATOIL.c,M30,2026,1,2025-2025,867,0,0.0,0.0,0.0,0.0,0.0,cuda,410.4403267583174,5.0,418.4403267583174
HEATOIL.c,M5,2026,1,2025-2025,4972,0,0.0,0.0,0.0,0.0,0.0,cuda,410.4403267583174,5.0,418.4403267583174
IBE,H1,2026,1,2024-2025,296,19,0.42105263157894735,-10.843621078545834,-33.75790637706032,-0.10163164192138563,0.2061127356379241,cuda,29.090909090908468,5.0,37.09090909090847
IBE,M1,2026,1,2024-2025,14169,0,0.0,0.0,0.0,0.0,0.0,cuda,29.090909090908468,5.0,37.09090909090847
IBE,M15,2026,1,2024-2025,1127,2,0.0,-74.97301769161002,-74.97301769161002,-0.0020821928613685703,0.0,cuda,29.090909090908468,5.0,37.09090909090847
IBE,M30,2026,1,2024-2025,552,9,0.4444444444444444,-7.690050970456028,-12.390182561920883,-0.02311045578830684,0.29515214963752595,cuda,29.090909090908468,5.0,37.09090909090847
IBE,M5,2026,1,2024-2025,3351,5,0.6,5.546187007215202,9.753336494163776,-0.005729829108134243,2.5083573949413633,cuda,29.090909090908468,5.0,37.09090909090847
NATGAS.cash,H1,2026,1,2024-2025,522,57,0.3508771929824561,-7.528404032711244,-19.64358354516177,-0.665077062845861,0.3249742860301652,cuda,110.62260672244986,4.0,117.62260672244986
NATGAS.cash,M1,2026,1,2024-2025,28518,0,0.0,0.0,0.0,0.0,0.0,cuda,110.62260672244986,4.0,117.62260672244986
NATGAS.cash,M15,2026,1,2024-2025,2164,25,0.24,-10.04620843025642,-15.26007498158944,-0.28324033780418756,0.23132738958482307,cuda,110.62260672244986,4.0,117.62260672244986
NATGAS.cash,M30,2026,1,2024-2025,1106,44,0.13636363636363635,-16.522037777214372,-26.781754489505598,-0.6890090507476523,0.1103725785968568,cuda,110.62260672244986,4.0,117.62260672244986
NATGAS.cash,M5,2026,1,2024-2025,6293,2,0.0,-80.42413639164585,-80.42413639164585,-0.008991369612014521,0.0,cuda,110.62260672244986,4.0,117.62260672244986
USD_CNH,H1,2026,1,2025-2025,337,0,0.0,0.0,0.0,0.0,0.0,cuda,0.9569105933477012,3.0,6.956910593347701
USD_CNH,M1,2026,1,2025-2025,21417,0,0.0,0.0,0.0,0.0,0.0,cuda,0.9569105933477012,3.0,6.956910593347701
USD_CNH,M15,2026,1,2025-2025,1406,0,0.0,0.0,0.0,0.0,0.0,cuda,0.9569105933477012,3.0,6.956910593347701
USD_CNH,M30,2026,1,2025-2025,687,0,0.0,0.0,0.0,0.0,0.0,cuda,0.9569105933477012,3.0,6.956910593347701
USD_CNH,M5,2026,1,2025-2025,4290,0,0.0,0.0,0.0,0.0,0.0,cuda,0.9569105933477012,3.0,6.956910593347701
NEOUSD,H1,2026,1,2024-2025,1112,2,0.0,-13.748145727505648,-13.748145727505648,-0.07104791392644805,0.0,cuda,240.9638554216865,8.0,251.9638554216865
NEOUSD,M1,2026,1,2024-2025,59707,0,0.0,0.0,0.0,0.0,0.0,cuda,240.9638554216865,8.0,251.9638554216865
NEOUSD,M15,2026,1,2024-2025,4415,0,0.0,0.0,0.0,0.0,0.0,cuda,240.9638554216865,8.0,251.9638554216865
NEOUSD,M30,2026,1,2024-2025,2211,1,1.0,0.0,0.0,0.0,inf,cuda,240.9638554216865,8.0,251.9638554216865
NEOUSD,M5,2026,1,2024-2025,12909,0,0.0,0.0,0.0,0.0,0.0,cuda,240.9638554216865,8.0,251.9638554216865
NZD_USD,H1,2026,1,2024-2025,845,122,0.5409836065573771,-1.6433349192701514,-3.7672503557764414,-0.04000395939842216,0.7945547883268231,cuda,1.3918853086500278,3.0,7.391885308650028
NZD_USD,M1,2026,1,2024-2025,50815,1,0.0,0.0,0.0,0.0,0.0,cuda,1.3918853086500278,3.0,7.391885308650028
NZD_USD,M15,2026,1,2024-2025,3378,36,0.4444444444444444,-4.824000099543685,-13.236072413445545,-0.0201774824626082,0.5191648731090586,cuda,1.3918853086500278,3.0,7.391885308650028
NZD_USD,M30,2026,1,2024-2025,1691,77,0.5064935064935064,-2.2642897737184566,-5.066959082265747,-0.04477775323842259,0.7256747077959009,cuda,1.3918853086500278,3.0,7.391885308650028
NZD_USD,M5,2026,1,2024-2025,10081,12,0.3333333333333333,-8.197273848236192,-10.593494212993312,-0.012022518865075993,0.2371164224289365,cuda,1.3918853086500278,3.0,7.391885308650028
USD_HKD,H1,2026,1,2024-2025,718,0,0.0,0.0,0.0,0.0,0.0,cuda,0.5248991009508555,3.0,6.524899100950855
USD_HKD,M1,2026,1,2024-2025,40772,0,0.0,0.0,0.0,0.0,0.0,cuda,0.5248991009508555,3.0,6.524899100950855
USD_HKD,M15,2026,1,2024-2025,2990,0,0.0,0.0,0.0,0.0,0.0,cuda,0.5248991009508555,3.0,6.524899100950855
USD_HKD,M30,2026,1,2024-2025,1441,0,0.0,0.0,0.0,0.0,0.0,cuda,0.5248991009508555,3.0,6.524899100950855
USD_HKD,M5,2026,1,2024-2025,8854,0,0.0,0.0,0.0,0.0,0.0,cuda,0.5248991009508555,3.0,6.524899100950855
