symbol,threshold,status,cluster,timeframe,n_trades,total_return,max_dd,dd_pct,sharpe,calmar,profit_factor,win_rate,expectancy_pct,avg_bars_held,n_folds
TSLA,0.57,ok,equity,H4,93,57690.21,33918.39,33.92,2.85,1.7,1.4,24.7,0.6336,3.9,8
TSLA,0.58,ok,equity,H4,93,58806.84,32780.28,32.78,2.88,1.79,1.41,24.7,0.6336,3.9,8
TSLA,0.59,ok,equity,H4,93,58806.84,32780.28,32.78,2.88,1.79,1.41,24.7,0.6336,3.9,8
TSLA,0.6,ok,equity,H4,93,57165.6,32838.12,32.84,2.81,1.74,1.39,24.7,0.5886,3.8,8
TSLA,0.61,ok,equity,H4,93,46931.52,32838.12,32.84,2.35,1.43,1.32,23.7,0.4854,3.8,8
TSLA,0.62,ok,equity,H4,91,75684.25,23189.8,23.19,3.63,3.26,1.54,24.2,0.7786,3.8,8
TSLA,0.63,ok,equity,H4,89,62193.65,21497.36,21.5,3.09,2.89,1.45,23.6,0.7135,3.9,8
TSLA,0.64,ok,equity,H4,88,42584.04,39102.2,39.1,2.28,1.09,1.31,22.7,0.5339,3.9,8
TSLA,0.65,ok,equity,H4,87,47535.29,38738.22,38.74,2.59,1.23,1.36,23.0,0.5621,3.9,8
TSLA,0.66,ok,equity,H4,85,50125.62,36241.43,36.24,2.75,1.38,1.38,23.5,0.6207,3.9,8
TSLA,0.67,ok,equity,H4,85,50647.44,36241.43,36.24,2.78,1.4,1.39,23.5,0.6213,3.9,8
TSLA,0.68,ok,equity,H4,85,44741.72,27796.21,27.8,2.51,1.61,1.34,23.5,0.6143,3.9,8
TSLA,0.69,ok,equity,H4,84,49263.22,26336.3,26.34,2.77,1.87,1.39,23.8,0.6478,4.0,8
TSLA,0.7,ok,equity,H4,85,17095.67,36310.07,36.31,1.03,0.47,1.13,22.4,0.331,4.0,8
TSLA,0.71,ok,equity,H4,85,18983.76,35520.34,35.52,1.15,0.53,1.14,22.4,0.3318,4.0,8
TSLA,0.72,ok,equity,H4,84,16339.12,34497.6,34.5,1.01,0.47,1.12,21.4,0.2859,3.9,8
TSLA,0.73,ok,equity,H4,84,21930.51,33885.73,33.89,1.31,0.65,1.17,21.4,0.3673,3.9,8
TSLA,0.74,ok,equity,H4,82,43808.55,29488.04,29.49,2.53,1.49,1.35,22.0,0.6054,3.8,8
TSLA,0.75,ok,equity,H4,79,44177.99,28545.89,28.55,2.63,1.55,1.37,22.8,0.6421,3.9,8
UNIUSD,0.5,ok,crypto,H4,131,21080.9,29544.67,29.54,0.75,0.71,1.11,47.3,0.5642,7.8,18
UNIUSD,0.51,ok,crypto,H4,130,23645.26,29544.67,29.54,0.85,0.8,1.13,48.5,0.5714,7.8,18
UNIUSD,0.52,ok,crypto,H4,130,11780.68,29544.67,29.54,0.43,0.4,1.06,47.7,0.4061,7.8,18
UNIUSD,0.53,ok,crypto,H4,127,32858.85,27393.31,27.39,1.19,1.2,1.18,48.8,0.7273,8.1,18
UNIUSD,0.54,ok,crypto,H4,125,24000.05,26294.12,26.29,0.88,0.91,1.13,48.0,0.6232,8.1,18
UNIUSD,0.55,ok,crypto,H4,124,22207.06,29290.95,29.29,0.82,0.76,1.12,49.2,0.6115,7.9,18
UNIUSD,0.56,ok,crypto,H4,124,12523.14,30758.29,30.76,0.47,0.41,1.07,47.6,0.4987,7.9,18
UNIUSD,0.57,ok,crypto,H4,123,10316.8,32126.4,32.13,0.38,0.32,1.06,47.2,0.5051,8.0,18
UNIUSD,0.58,ok,crypto,H4,123,21957.95,32708.55,32.71,0.8,0.67,1.12,47.2,0.6003,8.0,18
UNIUSD,0.59,ok,crypto,H4,125,19734.68,31052.66,31.05,0.75,0.64,1.11,46.4,0.5093,7.4,18
UNIUSD,0.6,ok,crypto,H4,127,26774.09,28540.54,28.54,1.03,0.94,1.15,48.0,0.5818,7.1,18
UNIUSD,0.61,ok,crypto,H4,124,29109.15,27490.69,27.49,1.14,1.06,1.17,48.4,0.6135,7.2,18
UNIUSD,0.62,ok,crypto,H4,124,26627.61,27490.69,27.49,1.04,0.97,1.15,48.4,0.7022,7.2,18
UNIUSD,0.63,ok,crypto,H4,122,12247.69,33617.63,33.62,0.5,0.36,1.07,48.4,0.5754,7.2,18
UNIUSD,0.64,ok,crypto,H4,119,13163.2,33617.63,33.62,0.55,0.39,1.08,49.6,0.5913,7.3,18
UNIUSD,0.65,ok,crypto,H4,116,32958.39,33617.63,33.62,1.43,0.98,1.22,50.0,0.7883,7.4,18
UNIUSD,0.66,ok,crypto,H4,113,20134.16,33617.63,33.62,0.94,0.6,1.13,51.3,0.6374,7.3,18
UNIUSD,0.67,ok,crypto,H4,112,28734.51,26525.7,26.53,1.37,1.08,1.2,51.8,0.7148,7.4,18
UNIUSD,0.68,ok,crypto,H4,108,31001.88,24517.86,24.52,1.53,1.26,1.23,51.9,0.7266,7.5,18
UNIUSD,0.69,ok,crypto,H4,104,45466.01,27531.12,27.53,2.29,1.65,1.37,54.8,0.9536,7.8,18
UNIUSD,0.7,ok,crypto,H4,104,46160.56,27531.95,27.53,2.34,1.68,1.38,53.8,0.9373,7.5,18
UNIUSD,0.71,ok,crypto,H4,104,46468.01,29164.64,29.16,2.42,1.59,1.39,55.8,0.9521,7.2,18
UNIUSD,0.72,ok,crypto,H4,103,47244.77,26714.4,26.71,2.45,1.77,1.38,56.3,1.0566,7.0,18
UNIUSD,0.73,ok,crypto,H4,100,59096.46,23040.38,23.04,3.06,2.56,1.51,57.0,1.2311,7.0,18
UNIUSD,0.74,ok,crypto,H4,99,72306.42,18136.89,18.14,3.71,3.99,1.65,57.6,1.2804,7.1,18
UNIUSD,0.75,ok,crypto,H4,96,75218.79,16813.78,16.81,4.01,4.47,1.73,58.3,1.3081,7.3,18
US30.cash,0.5,ok,index,H4,325,268720.85,92876.47,92.88,1.91,2.89,1.39,16.9,0.1108,6.3,35
US30.cash,0.51,ok,index,H4,322,270701.78,88725.74,88.73,1.95,3.05,1.4,17.1,0.1159,6.3,35
US30.cash,0.52,ok,index,H4,321,240588.83,92727.98,92.73,1.79,2.59,1.36,16.8,0.094,6.3,35
US30.cash,0.53,ok,index,H4,321,231848.07,105962.04,105.96,1.73,2.19,1.35,16.2,0.0815,6.2,35
US30.cash,0.54,ok,index,H4,314,291464.84,85173.75,85.17,2.16,3.42,1.45,16.9,0.1081,6.2,35
US30.cash,0.55,ok,index,H4,310,286512.74,67748.95,67.75,2.18,4.23,1.45,17.4,0.1046,6.2,35
US30.cash,0.56,ok,index,H4,305,234260.15,62913.99,62.91,1.88,3.72,1.37,17.0,0.0891,6.2,35
US30.cash,0.57,ok,index,H4,299,202352.48,60823.53,60.82,1.65,3.33,1.32,16.7,0.0804,6.3,35
US30.cash,0.58,ok,index,H4,294,179118.75,63062.46,63.06,1.5,2.84,1.29,16.3,0.0755,6.3,35
US30.cash,0.59,ok,index,H4,291,161229.62,77235.65,77.24,1.37,2.09,1.26,15.8,0.0663,6.3,35
US30.cash,0.6,ok,index,H4,288,181987.73,68445.99,68.45,1.54,2.66,1.3,16.3,0.0797,6.3,35
US30.cash,0.61,ok,index,H4,280,207881.63,70042.0,70.04,1.76,2.97,1.35,16.8,0.092,6.4,35
US30.cash,0.62,ok,index,H4,265,247938.2,59182.82,59.18,2.16,4.19,1.45,17.7,0.1115,6.5,35
US30.cash,0.63,ok,index,H4,255,232432.17,56854.18,56.85,2.12,4.09,1.43,18.0,0.1099,6.4,35
US30.cash,0.64,ok,index,H4,250,227412.37,59213.52,59.21,2.1,3.84,1.43,17.6,0.1022,6.3,35
US30.cash,0.65,ok,index,H4,242,185286.18,99247.46,99.25,1.83,1.87,1.36,16.5,0.0759,6.1,35
US30.cash,0.66,ok,index,H4,238,168217.19,90111.44,90.11,1.71,1.87,1.33,16.4,0.0664,6.1,35
US30.cash,0.67,ok,index,H4,227,143078.34,80966.52,80.97,1.5,1.77,1.29,16.3,0.0603,6.2,35
US30.cash,0.68,ok,index,H4,220,93564.53,81725.4,81.73,1.06,1.14,1.2,15.0,0.0471,5.9,35
US30.cash,0.69,ok,index,H4,210,54381.11,79969.02,79.97,0.68,0.68,1.12,14.8,0.0459,5.9,35
US30.cash,0.7,ok,index,H4,194,36190.79,76431.54,76.43,0.52,0.47,1.08,14.9,0.0434,5.9,35
US30.cash,0.71,ok,index,H4,176,119571.6,50750.83,50.75,1.72,2.36,1.32,17.0,0.0945,6.1,35
US30.cash,0.72,ok,index,H4,170,129847.39,60675.04,60.68,1.9,2.14,1.36,17.1,0.1059,6.0,35
US30.cash,0.73,ok,index,H4,157,157086.53,62103.81,62.1,2.38,2.53,1.48,18.5,0.1387,6.2,35
US30.cash,0.74,ok,index,H4,142,119725.64,52394.25,52.39,2.03,2.29,1.4,17.6,0.1002,6.2,35
US30.cash,0.75,ok,index,H4,125,127148.68,64224.45,64.22,2.29,1.98,1.48,18.4,0.1184,6.4,35
USOIL.cash,0.5,ok,commodity,H4,292,-1033.4,8462.39,8.46,-0.08,-0.12,0.99,17.5,0.01,7.3,35
USOIL.cash,0.51,ok,commodity,H4,274,1152.75,9392.05,9.39,0.1,0.12,1.02,18.2,0.0321,7.2,35
USOIL.cash,0.52,ok,commodity,H4,254,2351.28,11430.2,11.43,0.22,0.21,1.04,19.3,0.0437,6.7,35
USOIL.cash,0.53,ok,commodity,H4,232,-4382.05,12877.18,12.88,-0.5,-0.34,0.92,17.7,-0.0083,6.4,35
USOIL.cash,0.54,ok,commodity,H4,191,4394.28,5586.96,5.59,0.59,0.79,1.1,20.9,0.0984,6.6,35
USOIL.cash,0.55,ok,commodity,H4,150,1402.04,6983.23,6.98,0.24,0.2,1.04,20.0,0.037,6.5,35
USOIL.cash,0.56,ok,commodity,H4,110,-9040.41,9946.09,9.95,-2.64,-0.91,0.68,15.5,-0.235,5.8,35
USOIL.cash,0.57,ok,commodity,H4,64,-9942.95,9942.95,9.94,-5.58,-1.0,0.42,7.8,-0.4038,5.7,35
USOIL.cash,0.58,ok,commodity,H4,47,-9412.21,9412.21,9.41,-7.62,-1.0,0.33,8.5,-0.4994,5.3,35
USOIL.cash,0.59,ok,commodity,H4,21,-2362.33,2817.1,2.82,-4.46,-0.84,0.5,9.5,-0.239,5.8,35
USOIL.cash,0.6,ok,commodity,H4,8,92.79,788.76,0.79,0.54,0.12,1.11,12.5,0.0765,6.2,35
USOIL.cash,0.61,ok,commodity,H4,2,-102.03,102.03,0.1,-384.4,-1.0,0.0,0.0,-0.0988,9.5,35
V,0.5,ok,equity,H4,98,9646.49,31128.52,31.13,0.55,0.31,1.08,19.4,0.0166,3.9,8
V,0.51,ok,equity,H4,91,42939.54,33963.07,33.96,2.2,1.26,1.38,23.1,0.1804,4.2,8
V,0.52,ok,equity,H4,87,44983.85,30641.41,30.64,2.43,1.47,1.43,25.3,0.2193,4.3,8
V,0.53,ok,equity,H4,85,25069.46,25171.52,25.17,1.62,1.0,1.24,24.7,0.135,4.0,8
V,0.54,ok,equity,H4,81,24707.3,25687.08,25.69,1.63,0.96,1.24,24.7,0.1287,4.0,8
V,0.55,ok,equity,H4,75,31922.03,24386.7,24.39,2.14,1.31,1.35,26.7,0.1773,4.2,8
V,0.56,ok,equity,H4,72,29996.01,26315.04,26.32,2.09,1.14,1.34,25.0,0.1522,4.2,8
V,0.57,ok,equity,H4,64,37298.7,36371.35,36.37,2.45,1.03,1.46,21.9,0.225,4.3,8
V,0.58,ok,equity,H4,56,15836.35,22440.05,22.44,1.29,0.71,1.21,17.9,0.1547,3.7,8
V,0.59,ok,equity,H4,47,-32984.28,39077.45,39.08,-6.33,-0.84,0.52,14.9,-0.2151,3.1,8
V,0.6,ok,equity,H4,39,-2096.03,21436.6,21.44,-0.42,-0.1,0.95,23.1,0.0265,3.8,8
V,0.61,ok,equity,H4,30,-4037.4,19279.65,19.28,-1.03,-0.21,0.9,20.0,0.0064,3.3,8
V,0.62,ok,equity,H4,20,-13731.02,17440.98,17.44,-7.94,-0.79,0.46,15.0,-0.1562,3.5,8
V,0.63,ok,equity,H4,15,-9610.98,10541.67,10.54,-7.36,-0.91,0.48,20.0,-0.1017,3.8,8
V,0.64,ok,equity,H4,8,-8810.74,8810.74,8.81,-43.77,-1.0,0.0,0.0,-0.2824,1.6,8
